Code,ISIN,Market,Industry,BalaceSheetDate,TradingUnit
3397,JP3636650008,First Section,Retail Trade,"March,31",100
3415,JP3399710007,First Section,Retail Trade,The end of February,100
3538,JP3154270007,First Section,Retail Trade,"June,30",100
3539,JP3389690003,First Section,Retail Trade,"July,31",100
3544,JP3319750000,First Section,Retail Trade,"May,15",100
3546,JP3500050004,First Section,Retail Trade,The end of February,100
3547,JP3266180003,First Section,Retail Trade,"November,30",100
3548,JP3778450001,First Section,Retail Trade,The end of February,100
3549,JP3266190002,First Section,Retail Trade,"May,20",100
3561,JP3507780009,First Section,Retail Trade,"March,31",100
3563,JP3397150008,First Section,Retail Trade,"September,30",100
3726,JP3163300001,Second Section,Retail Trade,"September,30",100
4350,JP3920940008,First Section,Retail Trade,"March,31",100
5856,JP3620800007,Second Section,Retail Trade,"March,31",100
6993,JP3926000005,Second Section,Retail Trade,"March,31",100
7412,JP3121900009,Second Section,Retail Trade,"March,31",100
7416,JP3773600006,First Section,Retail Trade,"March,31",100
7419,JP3761600000,First Section,Retail Trade,"March,31",100
7421,JP3212400000,First Section,Retail Trade,"March,31",100
7445,JP3965600004,First Section,Retail Trade,"August,31",100
7448,JP3385920008,First Section,Retail Trade,"March,31",100
7453,JP3976300008,First Section,Retail Trade,"August,31",100
7455,JP3882600004,First Section,Retail Trade,"March,31",100
7463,JP3121950004,First Section,Retail Trade,"March,31",100
7475,JP3126300007,First Section,Retail Trade,"March,31",100
7494,JP3300000001,First Section,Retail Trade,"September,30",100
7506,JP3765300003,First Section,Retail Trade,"March,31",100
7508,JP3172450003,First Section,Retail Trade,"March,31",100
7512,JP3860270002,First Section,Retail Trade,The end of February,100
7513,JP3297380002,First Section,Retail Trade,"August,31",100
7514,JP3793500004,First Section,Retail Trade,"August,31",100
7515,JP3879020000,Second Section,Retail Trade,The end of February,100
7516,JP3283750002,First Section,Retail Trade,The end of February,100
7520,JP3161180009,First Section,Retail Trade,The end of February,100
7522,JP3993900004,First Section,Retail Trade,"March,31",100
7524,JP3875000006,First Section,Retail Trade,"March,31",100
7532,JP3639650005,First Section,Retail Trade,"June,30",100
7544,JP3410700003,Second Section,Retail Trade,The end of February,100
7545,JP3659300002,First Section,Retail Trade,"February,20",100
7550,JP3429300001,First Section,Retail Trade,"March,31",100
7554,JP3292400003,First Section,Retail Trade,"March,31",100
7561,JP3765100007,First Section,Retail Trade,"March,31",100
7562,JP3128700006,Second Section,Retail Trade,"March,31",100
7581,JP3310500008,First Section,Retail Trade,"August,31",100
7593,JP3854700006,First Section,Retail Trade,"March,31",100
7596,JP3155800000,First Section,Retail Trade,"March,31",100
7601,JP3856600006,First Section,Retail Trade,The end of February,100
7604,JP3159850001,Second Section,Retail Trade,"April,30",100
7605,JP3812300006,First Section,Retail Trade,"October,31",100
7606,JP3949400000,First Section,Retail Trade,"March,31",100
7611,JP3765180009,First Section,Retail Trade,The end of February,100
7615,JP3250600008,First Section,Retail Trade,"March,31",100
7616,JP3305970000,First Section,Retail Trade,"March,31",100
7618,JP3801520002,First Section,Retail Trade,"March,31",100
7625,JP3274350002,Second Section,Retail Trade,"December,31",100
7630,JP3142150006,First Section,Retail Trade,The end of February,100
7640,JP3629250006,First Section,Retail Trade,"October,31",100
7646,JP3895000002,First Section,Retail Trade,"September,20",100
7647,JP3202200006,Second Section,Retail Trade,"March,31",100
7649,JP3397060009,First Section,Retail Trade,The end of February,100
7679,JP3931410009,First Section,Retail Trade,The end of February,100
7918,JP3107200002,First Section,Retail Trade,"March,31",100
8005,JP3913600007,First Section,Retail Trade,"March,31",100
8008,JP3119950008,First Section,Retail Trade,The end of February,100
8160,JP3237000009,First Section,Retail Trade,"March,31",100
8163,JP3322350004,First Section,Retail Trade,"March,31",100
8165,JP3424600009,First Section,Retail Trade,"December,31",100
8166,JP3453600003,First Section,Retail Trade,The end of February,100
8167,JP3873200004,First Section,Retail Trade,The end of February,100
8168,JP3277400002,First Section,Retail Trade,The end of February,100
8173,JP3393000009,First Section,Retail Trade,"March,31",100
8174,JP3695600001,First Section,Retail Trade,"March,31",100
8179,JP3983600002,First Section,Retail Trade,"December,31",100
8181,JP3595800008,First Section,Retail Trade,The end of February,100
8182,JP3145200006,First Section,Retail Trade,"March,31",100
8184,JP3356800007,First Section,Retail Trade,"August,31",100
8185,JP3528400009,First Section,Retail Trade,The end of February,100
8194,JP3966600003,First Section,Retail Trade,The end of February,100
8198,JP3930400001,Second Section,Retail Trade,The end of February,100
8200,JP3977000003,First Section,Retail Trade,The end of February,100
8202,JP3967000005,Second Section,Retail Trade,"December,31",100
8203,JP3885200000,First Section,Retail Trade,The end of February,100
8207,JP3547200000,First Section,Retail Trade,"March,31",100
8209,JP3829200009,Second Section,Retail Trade,"March,31",100
8214,JP3105400000,First Section,Retail Trade,"March,31",100
8217,JP3172150009,First Section,Retail Trade,"February,20",100
8218,JP3305600003,First Section,Retail Trade,"March,31",100
8219,JP3106200003,First Section,Retail Trade,"March,31",100
8227,JP3358200008,First Section,Retail Trade,"February,20",100
8230,JP3768400008,First Section,Retail Trade,"March,31",100
8233,JP3456000003,First Section,Retail Trade,The end of February,100
8237,JP3869200000,First Section,Retail Trade,The end of February,100
8242,JP3774600005,First Section,Retail Trade,"March,31",100
8244,JP3250800004,First Section,Retail Trade,The end of February,100
8247,JP3500200005,Second Section,Retail Trade,The end of February,100
8252,JP3870400003,First Section,Retail Trade,"March,31",100
8254,JP3310400001,Second Section,Retail Trade,The end of February,100
8255,JP3772400002,First Section,Retail Trade,"March,31",100
8260,JP3142400005,First Section,Retail Trade,The end of February,100
8267,JP3388200002,First Section,Retail Trade,The end of February,100
8273,JP3138400001,First Section,Retail Trade,The end of February,100
8276,JP3834400008,First Section,Retail Trade,"February,20",100
8278,JP3807400001,First Section,Retail Trade,The end of February,100
8279,JP3930200005,First Section,Retail Trade,"March,31",100
8281,JP3428800001,First Section,Retail Trade,"March,31",100
8282,JP3277150003,First Section,Retail Trade,"March,31",100
8287,JP3864900000,Second Section,Retail Trade,The end of February,100
8289,JP3201400003,First Section,Retail Trade,The end of February,100
8291,JP3587800008,First Section,Retail Trade,"March,31",100
9262,JP3369800002,First Section,Retail Trade,"July,31",100
9266,JP3142330004,First Section,Retail Trade,"March,31",100
9267,JP3282750003,First Section,Retail Trade,"June,20",100
9275,JP3652010004,First Section,Retail Trade,The end of February,100
9278,JP3829940000,First Section,Retail Trade,"May,31",100
9279,JP3264860002,First Section,Retail Trade,"October,31",100
9627,JP3105250009,First Section,Retail Trade,"April,30",100
9828,JP3282800006,First Section,Retail Trade,"March,31",100
9831,JP3939000000,First Section,Retail Trade,"March,31",100
9835,JP3392800003,Second Section,Retail Trade,The end of February,100
9842,JP3100100001,First Section,Retail Trade,"February,20",100
9843,JP3756100008,First Section,Retail Trade,"February,20",100
9846,JP3547850002,Second Section,Retail Trade,The end of February,100
9850,JP3274200009,First Section,Retail Trade,"March,31",100
9854,JP3101000002,First Section,Retail Trade,"March,31",100
9856,JP3277300004,First Section,Retail Trade,"March,31",100
9861,JP3958000006,First Section,Retail Trade,The end of February,100
9873,JP3702200001,Second Section,Retail Trade,"March,31",100
9878,JP3420900007,Second Section,Retail Trade,"March,20",100
9887,JP3869800007,First Section,Retail Trade,"March,31",100
9900,JP3316200009,First Section,Retail Trade,"March,31",100
9904,JP3392700005,Second Section,Retail Trade,"March,31",100
9919,JP3227900002,First Section,Retail Trade,"March,31",100
9936,JP3174300008,First Section,Retail Trade,"March,31",100
9945,JP3833700002,First Section,Retail Trade,The end of February,100
9946,JP3905950006,First Section,Retail Trade,The end of February,100
9948,JP3968600001,First Section,Retail Trade,The end of February,100
9956,JP3778400006,First Section,Retail Trade,"March,31",100
9959,JP3117400006,Second Section,Retail Trade,"March,31",100
9966,JP3810200000,First Section,Retail Trade,"June,30",100
9969,JP3369300003,Second Section,Retail Trade,"March,31",100
9974,JP3835700000,First Section,Retail Trade,The end of February,100
9979,JP3484000009,First Section,Retail Trade,"August,31",100
9980,JP3873800001,Second Section,Retail Trade,"March,31",100
9983,JP3802300008,First Section,Retail Trade,"August,31",100
9989,JP3336600006,First Section,Retail Trade,"March,31",100
9990,JP3584700003,First Section,Retail Trade,"March,31",100
9993,JP3935800007,First Section,Retail Trade,The end of February,100
9994,JP3943800007,First Section,Retail Trade,"March,31",100
9997,JP3835650007,First Section,Retail Trade,"March,31",100
5401,JP3381000003,First Section,Iron & Steel,"March,31",100
5406,JP3289800009,First Section,Iron & Steel,"March,31",100
5408,JP3646400006,First Section,Iron & Steel,"March,31",100
5410,JP3307800007,First Section,Iron & Steel,"March,31",100
5411,JP3386030005,First Section,Iron & Steel,"March,31",100
5423,JP3579800008,First Section,Iron & Steel,"March,31",100
5440,JP3247400009,First Section,Iron & Steel,"March,31",100
5444,JP3940400009,First Section,Iron & Steel,"March,31",100
5445,JP3584600005,First Section,Iron & Steel,"March,31",100
5446,JP3842200002,Second Section,Iron & Steel,"March,31",100
5449,JP3184600009,First Section,Iron & Steel,"March,31",100
5451,JP3959400007,First Section,Iron & Steel,"March,31",100
5458,JP3454800008,Second Section,Iron & Steel,"March,31",100
5463,JP3871200006,First Section,Iron & Steel,"March,31",100
5464,JP3924000007,First Section,Iron & Steel,"March,31",100
5471,JP3491000000,First Section,Iron & Steel,"March,31",100
5476,JP3706400003,First Section,Iron & Steel,"March,31",100
5480,JP3752600001,First Section,Iron & Steel,"March,31",100
5481,JP3342000001,First Section,Iron & Steel,"March,31",100
5482,JP3103600007,First Section,Iron & Steel,"March,31",100
5486,JP3786200000,First Section,Iron & Steel,"March,31",100
5491,JP3698000001,First Section,Iron & Steel,"March,31",100
5541,JP3448000004,First Section,Iron & Steel,"March,31",100
5563,JP3734600004,First Section,Iron & Steel,"December,31",100
5602,JP3270800000,First Section,Iron & Steel,"March,31",100
5603,JP3286400001,First Section,Iron & Steel,"March,31",100
5609,JP3728200001,Second Section,Iron & Steel,"March,31",100
5610,JP3503400008,Second Section,Iron & Steel,"December,31",100
5612,JP3728600002,First Section,Iron & Steel,"March,31",100
5632,JP3900800008,First Section,Iron & Steel,"March,31",100
5644,JP3920900002,Second Section,Iron & Steel,"March,31",100
5658,JP3660000005,First Section,Iron & Steel,"March,31",100
5659,JP3721800005,First Section,Iron & Steel,"March,31",100
5660,JP3373200009,Second Section,Iron & Steel,"March,31",100
5690,JP3974570008,Second Section,Iron & Steel,"June,30",100
5697,JP3337400000,Second Section,Iron & Steel,"March,31",100
5698,JP3169750001,First Section,Iron & Steel,"June,30",100
6319,JP3379600004,First Section,Iron & Steel,"March,31",100
7305,JP3125600001,First Section,Iron & Steel,"March,31",100
7150,JP3357800006,First Section,Banks,"March,31",100
7161,JP3387970001,First Section,Banks,"March,31",100
7167,JP3117700009,First Section,Banks,"March,31",100
7173,JP3584400000,First Section,Banks,"March,31",100
7180,JP3246500007,First Section,Banks,"March,31",100
7182,JP3946750001,First Section,Banks,"March,31",100
7184,JP3632150003,First Section,Banks,"March,31",100
7186,JP3305990008,First Section,Banks,"March,31",100
7189,JP3658850007,First Section,Banks,"March,31",100
7321,JP3229500008,First Section,Banks,"March,31",100
7322,JP3333500001,First Section,Banks,"March,31",100
7327,JP3483850008,First Section,Banks,"March,31",100
7337,JP3796150005,First Section,Banks,"March,31",100
8303,JP3729000004,First Section,Banks,"March,31",100
8304,JP3711200000,First Section,Banks,"March,31",100
8306,JP3902900004,First Section,Banks,"March,31",100
8308,JP3500610005,First Section,Banks,"March,31",100
8309,JP3892100003,First Section,Banks,"March,31",100
8316,JP3890350006,First Section,Banks,"March,31",100
8331,JP3511800009,First Section,Banks,"March,31",100
8334,JP3276400003,First Section,Banks,"March,31",100
8336,JP3912800004,First Section,Banks,"March,31",100
8337,JP3512200001,First Section,Banks,"March,31",100
8338,JP3231000005,First Section,Banks,"March,31",100
8341,JP3352000008,First Section,Banks,"March,31",100
8342,JP3106000007,First Section,Banks,"March,31",100
8343,JP3107600003,First Section,Banks,"March,31",100
8344,JP3934800008,First Section,Banks,"March,31",100
8345,JP3152400002,First Section,Banks,"March,31",100
8346,JP3601000007,First Section,Banks,"March,31",100
8349,JP3604200000,First Section,Banks,"March,31",100
8350,JP3888000001,First Section,Banks,"March,31",100
8354,JP3805010000,First Section,Banks,"March,31",100
8355,JP3351200005,First Section,Banks,"March,31",100
8356,JP3392600007,First Section,Banks,"March,31",100
8358,JP3411000007,First Section,Banks,"March,31",100
8359,JP3769000005,First Section,Banks,"March,31",100
8360,JP3942000005,First Section,Banks,"March,31",100
8361,JP3176000002,First Section,Banks,"March,31",100
8362,JP3803600000,First Section,Banks,"March,31",100
8363,JP3851400006,First Section,Banks,"March,31",100
8364,JP3358400004,First Section,Banks,"March,31",100
8365,JP3632000000,First Section,Banks,"March,31",100
8366,JP3347600003,First Section,Banks,"March,31",100
8367,JP3653400006,First Section,Banks,"March,31",100
8368,JP3793800008,First Section,Banks,"March,31",100
8369,JP3251200006,First Section,Banks,"March,31",100
8370,JP3248000006,First Section,Banks,"March,31",100
8377,JP3842400008,First Section,Banks,"March,31",100
8381,JP3324000003,First Section,Banks,"March,31",100
8382,JP3521000004,First Section,Banks,"March,31",100
8383,JP3628600003,First Section,Banks,"March,31",100
8385,JP3149600003,First Section,Banks,"March,31",100
8386,JP3794200000,First Section,Banks,"March,31",100
8387,JP3350000000,First Section,Banks,"March,31",100
8388,JP3126800006,First Section,Banks,"March,31",100
8392,JP3175200009,First Section,Banks,"March,31",100
8393,JP3908000007,First Section,Banks,"March,31",100
8395,JP3315200000,First Section,Banks,"March,31",100
8397,JP3194600007,First Section,Banks,"March,31",100
8399,JP3975000005,First Section,Banks,"March,31",100
8410,JP3105220002,First Section,Banks,"March,31",100
8411,JP3885780001,First Section,Banks,"March,31",100
8416,JP3288960002,First Section,Banks,"March,31",100
8418,JP3935300008,First Section,Banks,"March,31",100
8521,JP3648300006,First Section,Banks,"March,31",100
8522,JP3648800005,First Section,Banks,"March,31",100
8524,JP3843400007,First Section,Banks,"March,31",100
8527,JP3103000000,First Section,Banks,"March,31",100
8530,JP3520000005,First Section,Banks,"March,31",100
8537,JP3441600008,First Section,Banks,"March,31",100
8541,JP3166400006,First Section,Banks,"March,31",100
8542,JP3630500001,First Section,Banks,"March,31",100
8544,JP3281600001,First Section,Banks,"March,31",100
8550,JP3627800000,First Section,Banks,"March,31",100
8551,JP3238200004,First Section,Banks,"March,31",100
8558,JP3622400004,First Section,Banks,"March,31",100
8562,JP3805100009,First Section,Banks,"March,31",100
8563,JP3486700002,First Section,Banks,"March,31",100
8600,JP3631700006,First Section,Banks,"March,31",100
8713,JP3802940001,First Section,Banks,"March,31",100
8714,JP3132600002,First Section,Banks,"March,31",100
3110,JP3684400009,First Section,Glass & Ceramics Products,"March,31",100
4026,JP3289000006,Second Section,Glass & Ceramics Products,"April,30",100
5201,JP3112000009,First Section,Glass & Ceramics Products,"December,31",100
5202,JP3686800008,First Section,Glass & Ceramics Products,"March,31",100
5204,JP3136000001,First Section,Glass & Ceramics Products,"March,20",100
5210,JP3752800007,First Section,Glass & Ceramics Products,"March,31",100
5214,JP3733400000,First Section,Glass & Ceramics Products,"December,31",100
5218,JP3197630001,First Section,Glass & Ceramics Products,"October,31",100
5232,JP3400900001,First Section,Glass & Ceramics Products,"March,31",100
5233,JP3449020001,First Section,Glass & Ceramics Products,"March,31",100
5237,JP3761400005,Second Section,Glass & Ceramics Products,"March,31",100
5262,JP3745800007,First Section,Glass & Ceramics Products,"March,31",100
5268,JP3113200004,Second Section,Glass & Ceramics Products,"March,31",100
5269,JP3708400001,First Section,Glass & Ceramics Products,"March,31",100
5271,JP3554200000,Second Section,Glass & Ceramics Products,The end of February,100
5273,JP3887600009,First Section,Glass & Ceramics Products,"March,31",100
5282,JP3386250009,Second Section,Glass & Ceramics Products,"March,31",100
5287,JP3142900004,Second Section,Glass & Ceramics Products,"March,31",100
5288,JP3389640008,First Section,Glass & Ceramics Products,"March,31",100
5290,JP3835790001,Second Section,Glass & Ceramics Products,"March,31",100
5301,JP3560800009,First Section,Glass & Ceramics Products,"December,31",100
5302,JP3690400001,First Section,Glass & Ceramics Products,"December,31",100
5304,JP3161600006,Second Section,Glass & Ceramics Products,"March,31",100
5310,JP3616000000,First Section,Glass & Ceramics Products,"December,31",100
5331,JP3763000001,First Section,Glass & Ceramics Products,"March,31",100
5332,JP3596200000,First Section,Glass & Ceramics Products,"March,31",100
5333,JP3695200000,First Section,Glass & Ceramics Products,"March,31",100
5334,JP3738600000,First Section,Glass & Ceramics Products,"March,31",100
5337,JP3506600000,First Section,Glass & Ceramics Products,"December,31",100
5341,JP3110800004,Second Section,Glass & Ceramics Products,"November,30",100
5344,JP3879250003,First Section,Glass & Ceramics Products,"March,31",100
5351,JP3353200003,First Section,Glass & Ceramics Products,"March,31",100
5352,JP3272400007,First Section,Glass & Ceramics Products,"March,31",100
5355,JP3755400003,Second Section,Glass & Ceramics Products,"March,31",100
5357,JP3953600008,First Section,Glass & Ceramics Products,"March,31",100
5358,JP3140800008,First Section,Glass & Ceramics Products,"March,31",100
5363,JP3589400005,First Section,Glass & Ceramics Products,"March,31",100
5367,JP3667000008,First Section,Glass & Ceramics Products,"March,31",100
5368,JP3687500003,Second Section,Glass & Ceramics Products,"March,31",100
5384,JP3820900003,First Section,Glass & Ceramics Products,"March,31",100
5386,JP3536800000,Second Section,Glass & Ceramics Products,"March,31",100
5388,JP3266200009,First Section,Glass & Ceramics Products,"March,31",100
5391,JP3119800005,First Section,Glass & Ceramics Products,"March,31",100
5393,JP3660400007,First Section,Glass & Ceramics Products,"March,31",100
5395,JP3971800002,Second Section,Glass & Ceramics Products,"December,31",100
7943,JP3662200009,First Section,Glass & Ceramics Products,"March,31",100
2001,JP3723000000,First Section,Foods,"March,31",100
2002,JP3676800000,First Section,Foods,"March,31",100
2003,JP3683200004,First Section,Foods,"March,31",100
2004,JP3366400004,First Section,Foods,"March,31",100
2009,JP3636200002,First Section,Foods,"December,31",100
2053,JP3525400002,First Section,Foods,"March,31",100
2055,JP3666400001,Second Section,Foods,"March,31",100
2060,JP3802960009,First Section,Foods,"March,31",100
2107,JP3614600009,First Section,Foods,"March,31",100
2108,JP3732600006,First Section,Foods,"March,31",100
2109,JP3890400009,First Section,Foods,"March,31",100
2112,JP3168800005,First Section,Foods,"March,31",100
2114,JP3722200007,Second Section,Foods,"March,31",100
2117,JP3676600004,First Section,Foods,"March,31",100
2201,JP3926400007,First Section,Foods,"March,31",100
2204,JP3646000004,First Section,Foods,"March,31",100
2206,JP3161200005,First Section,Foods,"December,31",100
2207,JP3920200007,First Section,Foods,"March,31",100
2208,JP3831400001,Second Section,Foods,"March,31",100
2209,JP3149200002,First Section,Foods,"March,31",100
2211,JP3821200007,First Section,Foods,"December,31",100
2212,JP3935600001,First Section,Foods,"December,31",100
2215,JP3479400008,First Section,Foods,"December,31",100
2216,JP3233400005,Second Section,Foods,"December,31",100
2217,JP3927600001,First Section,Foods,"January,31",100
2220,JP3219800004,First Section,Foods,"March,31",100
2222,JP3299600001,First Section,Foods,"March,31",100
2229,JP3220580009,First Section,Foods,"March,31",100
2264,JP3926800008,First Section,Foods,"March,31",100
2266,JP3984800007,First Section,Foods,"December,31",100
2267,JP3931600005,First Section,Foods,"March,31",100
2269,JP3918000005,First Section,Foods,"March,31",100
2270,JP3947800003,First Section,Foods,"March,31",100
2281,JP3833200003,First Section,Foods,"March,31",100
2282,JP3743000006,First Section,Foods,"March,31",100
2286,JP3772200006,First Section,Foods,"March,31",100
2288,JP3876400007,First Section,Foods,"March,31",100
2291,JP3806600007,Second Section,Foods,"March,31",100
2292,JP3399300007,First Section,Foods,The end of February,100
2294,JP3206500005,First Section,Foods,The end of February,100
2296,JP3144500000,First Section,Foods,"March,31",100
2501,JP3320800000,First Section,Foods,"December,31",100
2502,JP3116000005,First Section,Foods,"December,31",100
2503,JP3258000003,First Section,Foods,"December,31",100
2531,JP3459600007,First Section,Foods,"March,31",100
2533,JP3307400006,First Section,Foods,"December,31",100
2540,JP3953800004,First Section,Foods,"March,31",100
2573,JP3847800004,Second Section,Foods,"December,31",100
2579,JP3293200006,First Section,Foods,"December,31",100
2587,JP3336560002,First Section,Foods,"December,31",100
2588,JP3155450004,Second Section,Foods,"March,31",100
2590,JP3488400007,First Section,Foods,"January,20",100
2593,JP3143000002,First Section,Foods,"April,30",100
2594,JP3236300004,First Section,Foods,"March,31",100
2597,JP3950820005,First Section,Foods,"December,31",100
2599,JP3389650007,First Section,Foods,"March,31",100
2602,JP3677200002,First Section,Foods,"March,31",100
2607,JP3816400000,First Section,Foods,"March,31",100
2612,JP3214400008,First Section,Foods,"March,31",100
2613,JP3840000008,First Section,Foods,"March,31",100
2801,JP3240400006,First Section,Foods,"March,31",100
2802,JP3119600009,First Section,Foods,"March,31",100
2804,JP3831200005,First Section,Foods,"March,31",100
2805,JP3163600004,Second Section,Foods,"March,31",100
2806,JP3949200004,Second Section,Foods,"March,31",100
2809,JP3244800003,First Section,Foods,"November,30",100
2810,JP3765400001,First Section,Foods,"March,31",100
2811,JP3208200000,First Section,Foods,"December,31",100
2812,JP3930100007,First Section,Foods,"March,31",100
2815,JP3125800007,First Section,Foods,"March,31",100
2816,JP3483900001,Second Section,Foods,"March,31",100
2818,JP3801590005,First Section,Foods,"March,31",100
2819,JP3165930003,First Section,Foods,"March,31",100
2820,JP3943100002,First Section,Foods,"June,30",100
2830,JP3105900009,Second Section,Foods,"November,30",100
2831,JP3767600004,Second Section,Foods,"March,31",100
2871,JP3665200006,First Section,Foods,"March,31",100
2872,JP3415600000,Second Section,Foods,The end of February,100
2875,JP3613000003,First Section,Foods,"March,31",100
2882,JP3130740008,First Section,Foods,"February,28",100
2883,JP3500150002,First Section,Foods,"March,31",100
2884,JP3958400008,First Section,Foods,The end of February,100
2892,JP3715600007,Second Section,Foods,"March,31",100
2894,JP3133600001,Second Section,Foods,"March,31",100
2897,JP3675600005,First Section,Foods,"March,31",100
2899,JP3648200008,First Section,Foods,"March,31",100
2903,JP3354200002,Second Section,Foods,"March,31",100
2904,JP3142200009,First Section,Foods,"June,30",100
2907,JP3119400004,Second Section,Foods,"March,31",100
2908,JP3818700001,First Section,Foods,"March,31",100
2910,JP3984200000,First Section,Foods,"April,30",100
2911,JP3117000004,Second Section,Foods,"March,31",100
2914,JP3726800000,First Section,Foods,"December,31",100
2915,JP3281850002,First Section,Foods,"March,31",100
2918,JP3994400004,First Section,Foods,The end of February,100
2922,JP3651060000,First Section,Foods,"March,31",100
2923,JP3322110002,Second Section,Foods,"April,30",100
2924,JP3148950003,First Section,Foods,"March,31",100
2925,JP3801800008,First Section,Foods,The end of February,100
2926,JP3354050001,Second Section,Foods,"September,30",100
2929,JP3802310007,First Section,Foods,"July,31",100
2930,JP3240100002,First Section,Foods,The end of February,100
2931,JP3944370000,First Section,Foods,"September,30",100
2932,JP3163130002,Second Section,Foods,"December,31",100
4404,JP3910400005,First Section,Foods,"December,31",100
4526,JP3972600005,First Section,Foods,"March,31",100
4543,JP3546800008,First Section,Precision Instruments,"March,31",100
5187,JP3269800003,First Section,Precision Instruments,"December,31",100
6376,JP3668000007,First Section,Precision Instruments,"December,31",100
7600,JP3689100000,First Section,Precision Instruments,"March,31",100
7701,JP3357200009,First Section,Precision Instruments,"March,31",100
7702,JP3386050003,First Section,Precision Instruments,"March,31",100
7705,JP3385850007,Second Section,Precision Instruments,"March,31",100
7709,JP3266600000,First Section,Precision Instruments,"March,31",100
7715,JP3648350001,First Section,Precision Instruments,"March,31",100
7717,JP3829900004,First Section,Precision Instruments,"March,31",100
7719,JP3575800002,Second Section,Precision Instruments,The end of February,100
7721,JP3624000000,First Section,Precision Instruments,"March,31",100
7723,JP3104400001,First Section,Precision Instruments,"March,31",100
7725,JP3152720003,First Section,Precision Instruments,"May,31",100
7727,JP3173200001,First Section,Precision Instruments,"March,31",100
7729,JP3580200008,First Section,Precision Instruments,"March,31",100
7730,JP3869920003,First Section,Precision Instruments,"August,31",100
7731,JP3657400002,First Section,Precision Instruments,"March,31",100
7732,JP3630400004,First Section,Precision Instruments,"March,31",100
7733,JP3201200007,First Section,Precision Instruments,"March,31",100
7734,JP3971000009,First Section,Precision Instruments,"March,31",100
7740,JP3471800007,First Section,Precision Instruments,"December,31",100
7741,JP3837800006,First Section,Precision Instruments,"March,31",100
7743,JP3347000006,First Section,Precision Instruments,"March,31",100
7744,JP3759500006,First Section,Precision Instruments,"December,31",100
7745,JP3160130005,First Section,Precision Instruments,"March,31",100
7747,JP3110650003,First Section,Precision Instruments,"June,30",100
7762,JP3352400000,First Section,Precision Instruments,"March,31",100
7768,JP3386200004,Second Section,Precision Instruments,"March,31",100
7769,JP3974200002,First Section,Precision Instruments,"March,31",100
7775,JP3482500000,First Section,Precision Instruments,"March,31",100
7780,JP3921270009,First Section,Precision Instruments,"March,31",100
7782,JP3376500009,First Section,Precision Instruments,"December,31",100
7979,JP3363600002,First Section,Precision Instruments,"March,31",100
8050,JP3414700009,First Section,Precision Instruments,"March,31",100
8086,JP3673600007,First Section,Precision Instruments,"March,31",100
3405,JP3269600007,First Section,Chemicals,"December,31",100
3407,JP3111200006,First Section,Chemicals,"March,31",100
3553,JP3256400007,First Section,Chemicals,"March,31",100
4004,JP3368000000,First Section,Chemicals,"December,31",100
4005,JP3401400001,First Section,Chemicals,"March,31",100
4008,JP3405600002,First Section,Chemicals,"March,31",100
4021,JP3670800006,First Section,Chemicals,"March,31",100
4022,JP3967400007,First Section,Chemicals,"March,31",100
4023,JP3271600003,First Section,Chemicals,"March,31",100
4025,JP3461000006,First Section,Chemicals,"December,31",100
4027,JP3539300008,First Section,Chemicals,"March,31",100
4028,JP3136800004,First Section,Chemicals,"March,31",100
4031,JP3211800002,First Section,Chemicals,"March,31",100
4041,JP3726200003,First Section,Chemicals,"March,31",100
4042,JP3595200001,First Section,Chemicals,"March,31",100
4043,JP3625000009,First Section,Chemicals,"March,31",100
4044,JP3425000001,First Section,Chemicals,"March,31",100
4045,JP3556400004,First Section,Chemicals,"December,31",100
4046,JP3485900009,First Section,Chemicals,"March,31",100
4047,JP3232600001,First Section,Chemicals,"March,31",100
4061,JP3549600009,First Section,Chemicals,"March,31",100
4063,JP3371200001,First Section,Chemicals,"March,31",100
4064,JP3690000009,First Section,Chemicals,"March,31",100
4078,JP3312800000,First Section,Chemicals,"March,31",100
4082,JP3474350000,First Section,Chemicals,"March,31",100
4088,JP3160670000,First Section,Chemicals,"March,31",100
4091,JP3711600001,First Section,Chemicals,"March,31",100
4092,JP3691600005,First Section,Chemicals,"March,31",100
4093,JP3599400003,First Section,Chemicals,"March,31",100
4094,JP3692000007,Second Section,Chemicals,"March,31",100
4095,JP3744600002,First Section,Chemicals,"March,31",100
4097,JP3285800003,First Section,Chemicals,"March,31",100
4098,JP3509000000,First Section,Chemicals,"March,31",100
4099,JP3349600001,First Section,Chemicals,"March,31",100
4100,JP3627400009,First Section,Chemicals,"March,31",100
4102,JP3872800002,Second Section,Chemicals,"March,31",100
4107,JP3139300002,Second Section,Chemicals,"December,31",100
4109,JP3399720006,First Section,Chemicals,"March,31",100
4112,JP3852600000,First Section,Chemicals,"March,31",100
4113,JP3452400009,Second Section,Chemicals,"March,31",100
4114,JP3715200006,First Section,Chemicals,"March,31",100
4115,JP3853400004,Second Section,Chemicals,"March,31",100
4116,JP3492200005,First Section,Chemicals,"March,31",100
4118,JP3215800008,First Section,Chemicals,"March,31",100
4119,JP3747000002,Second Section,Chemicals,"March,31",100
4120,JP3396600003,Second Section,Chemicals,"March,31",100
4182,JP3896800004,First Section,Chemicals,"March,31",100
4183,JP3888300005,First Section,Chemicals,"March,31",100
4185,JP3385980002,First Section,Chemicals,"March,31",100
